 O   -5.566000   3.451000   5.618000  -1.006900
 O    5.635000   5.614000  -3.420000  -1.006900
 O   -7.199000  -7.220000  -3.420000  -1.006900
 O   -7.199000  -9.384000  -5.583000  -1.006900
 O    6.452000   6.431000   6.435000  -2.256800
 O    5.635000  -9.384000   7.251000  -1.006900
 O   -9.363000  -7.220000   5.618000  -1.006900
 O    3.472000   7.247000  -7.216000  -1.006900
 O    3.472000  -7.220000  -7.216000  -1.006900
 O   -5.566000  -5.587000  -3.420000  -1.006900
 O    3.472000  -7.220000   7.251000  -1.006900
 O    5.635000  -3.424000  -5.583000  -1.006900
 O   -5.566000  -9.384000   7.251000  -1.006900
  H   5.017000   7.866000 -11.658000   0.148900
  H  11.709000   7.866000   5.000000   0.148900
  H  -7.818000  11.688000  -4.965000   0.148900
  H   5.017000   7.866000  11.691000   0.148900
  H  -7.818000  -1.147000   7.870000   0.148900
  H  11.709000  -4.969000  -7.835000   0.148900
  H   1.195000  -7.839000  -7.835000   0.148900
  H   1.195000   7.866000   7.870000   0.148900
  H   1.195000   4.996000  -4.965000   0.148900
  H  -4.948000  11.688000  -7.835000   0.148900
  H  -4.948000  -1.147000   5.000000   0.148900
  H   5.017000 -11.661000   7.870000   0.148900
  H  -1.126000   7.866000   7.870000   0.148900
  H   7.887000 -11.661000   5.000000   0.148900
  H  -7.818000   4.996000  11.691000   0.148900
  H   1.195000  -7.839000   7.870000   0.148900
  H   5.017000  11.688000  -7.835000   0.148900
  H   5.017000  -1.147000   5.000000   0.148900
  H  -4.948000   1.174000   5.000000   0.148900
  H   1.195000  -4.969000  -4.965000   0.148900
  H   5.017000  -1.147000  -4.965000   0.148900
  H -11.640000  -4.969000   7.870000   0.148900
  H   7.887000   7.866000   1.178000   0.148900
  H   5.017000 -11.661000  -7.835000   0.148900
  H  -7.818000  11.688000   5.000000   0.148900
  H   5.017000  -4.969000  -1.143000   0.148900
  H   5.017000   1.174000  -4.965000   0.148900
  H  -4.948000  -7.839000  11.691000   0.148900
  H   5.017000   4.996000   1.178000   0.148900
  H  -1.126000  -4.969000   5.000000   0.148900
  H   1.195000   4.996000   5.000000   0.148900
  H   7.887000  11.688000   5.000000   0.148900
  H  -1.126000   7.866000  -7.835000   0.148900
  H  -4.948000   7.866000 -11.658000   0.148900
  H  11.709000   4.996000   7.870000   0.148900
  H   7.887000   7.866000  -1.143000   0.148900
  H   5.017000   1.174000   5.000000   0.148900
  H   7.887000  -7.839000   1.178000   0.148900
  H   7.887000  -4.969000  11.691000   0.148900
  H   1.195000   7.866000  -7.835000   0.148900
  H   7.887000  -1.147000  -7.835000   0.148900
  H   7.887000 -11.661000  -4.965000   0.148900
  H  -7.818000  -4.969000  11.691000   0.148900
  H   7.887000   1.174000   7.870000   0.148900
  H  -1.126000  -4.969000  -4.965000   0.148900
  H  11.709000  -7.839000  -4.965000   0.148900
  H  -7.818000 -11.661000  -4.965000   0.148900
  H -11.640000  -7.839000   5.000000   0.148900
  H   7.887000   4.996000  11.691000   0.148900
  H   7.887000  -7.839000  -1.143000   0.148900
  H  11.709000   4.996000  -7.835000   0.148900
  H -11.640000  -7.839000  -4.965000   0.148900
  H -11.640000   7.866000  -4.965000   0.148900
  H -11.640000   4.996000   7.870000   0.148900
  H   5.017000  11.688000   7.870000   0.148900
  H  -7.818000   4.996000 -11.658000   0.148900
  H  11.709000  -4.969000   7.870000   0.148900
  H  -7.818000  -7.839000   1.178000   0.148900
  H   7.887000  -1.147000   7.870000   0.148900
  H  -1.126000  -7.839000   7.870000   0.148900
  H  -7.818000 -11.661000   5.000000   0.148900
  H  -1.126000  -7.839000  -7.835000   0.148900
  H  -4.948000   4.996000   1.178000   0.148900
  H  11.709000   7.866000  -4.965000   0.148900
  H  -4.948000  -1.147000  -4.965000   0.148900
  H   5.017000  -4.969000   1.178000   0.148900
  H  -1.126000   4.996000   5.000000   0.148900
  H  -4.948000  11.688000   7.870000   0.148900
  H  -4.948000  -7.839000 -11.658000   0.148900
  H  -7.818000   7.866000  -1.143000   0.148900
  H   7.887000  11.688000  -4.965000   0.148900
  H  -7.818000   7.866000   1.178000   0.148900
  H  -4.948000   1.174000  -4.965000   0.148900
  H  -4.948000  -4.969000  -1.143000   0.148900
  H   5.017000  -7.839000  11.691000   0.148900
  H   7.887000   4.996000 -11.658000   0.148900
  H  -7.818000  -4.969000 -11.658000   0.148900
  H  -4.948000   4.996000  -1.143000   0.148900
  H   7.887000   1.174000  -7.835000   0.148900
  H   5.017000   4.996000  -1.143000   0.148900
  H  -1.126000   4.996000  -4.965000   0.148900
  H   5.017000  -7.839000 -11.658000   0.148900
  H  -7.818000  -7.839000  -1.143000   0.148900
  H  -4.948000   7.866000  11.691000   0.148900
  H  -7.818000   1.174000  -7.835000   0.148900
  H  -4.948000 -11.661000  -7.835000   0.148900
  H  -7.818000   1.174000   7.870000   0.148900
  H   1.195000  -4.969000   5.000000   0.148900
  H -11.640000   4.996000  -7.835000   0.148900
  H  -7.818000  -1.147000  -7.835000   0.148900
  H  -4.948000  -4.969000   1.178000   0.148900
  H  11.709000  -7.839000   5.000000   0.148900
  H   7.887000  -4.969000 -11.658000   0.148900
  H  -4.948000 -11.661000   7.870000   0.148900
  H -11.640000   7.866000   5.000000   0.148900
  H -11.640000  -4.969000  -7.835000   0.148900
 C    6.452000  -9.985000  -6.400000   1.098300
 C  -12.125000   7.280000   5.585000  -0.051800
 C   10.033000  -6.404000   6.435000   1.098300
 C   11.488000   6.431000  -6.400000  -0.137800
 C    2.871000   6.431000  -6.400000   1.098300
 C   -1.346000   6.431000   6.435000  -0.137800
 C    1.415000   6.431000  -6.400000  -0.137800
 C  -11.419000   6.431000   6.435000  -0.137800
 C   -2.802000   6.431000   6.435000   1.098300
 C    6.452000  -6.404000  -2.819000   1.098300
 C    1.415000  -6.404000   6.435000  -0.137800
 C   -6.383000  -6.404000  -2.819000   1.098300
 C   -6.383000   6.431000   2.854000   1.098300
 C    0.710000   7.280000  -7.249000  -0.051800
 C    6.452000  -6.404000   2.854000   1.098300
 C    6.452000   6.431000 -11.437000  -0.137800
 C   -6.383000  11.467000   6.435000  -0.137800
 C   -6.383000  -6.404000  10.015000   1.098300
 C   -5.533000   7.280000 -12.143000  -0.051800
 C   -6.383000  -6.404000 -11.437000  -0.137800
 C   -6.383000  -1.367000   6.435000  -0.137800
 C    0.710000  -7.253000   7.284000  -0.051800
 C   -6.383000   6.431000  11.470000  -0.137800
 C    7.301000  -5.554000 -12.143000  -0.051800
 C    6.452000  -6.404000  11.470000  -0.137800
 C    2.871000  -6.404000   6.435000   1.098300
 C  -11.419000  -6.404000  -6.400000  -0.137800
 C   -0.641000  -7.253000   7.284000  -0.051800
 C   -7.232000  -5.554000 -12.143000  -0.051800
 C    6.452000  -6.404000   1.398000  -0.137800
 C   -6.383000   6.431000   1.398000  -0.137800
 C    6.452000   6.431000  -1.363000  -0.137800
 C    6.452000   6.431000  -2.819000   1.098300
 C   -5.533000   0.689000   5.585000  -0.051800
 C    0.710000   7.280000   7.284000  -0.051800
 C    6.452000  11.467000   6.435000  -0.137800
 C    6.452000   1.394000   6.435000  -0.137800
 C    6.452000  -9.985000   6.435000   1.098300
 C   -6.383000  11.467000  -6.400000  -0.137800
 C    5.602000   5.581000   0.693000  -0.051800
 C    6.452000   2.850000   6.435000   1.098300
 C   -5.533000  -7.253000 -12.143000  -0.051800
 C    0.710000  -5.554000  -5.550000  -0.051800
 C    6.452000   6.431000   1.398000  -0.137800
 C    6.452000 -11.440000  -6.400000  -0.137800
 C   -6.383000   1.394000  -6.400000  -0.137800
 C   -6.383000   2.850000  -6.400000   1.098300
 C   -1.346000   6.431000  -6.400000  -0.137800
 C   -2.802000  -6.404000   6.435000   1.098300
 C   11.488000  -6.404000  -6.400000  -0.137800
 C   12.194000   7.280000   5.585000  -0.051800
 C   -2.802000   6.431000  -6.400000   1.098300
 C    6.452000  10.012000   6.435000   1.098300
 C   -1.346000  -6.404000   6.435000  -0.137800
 C    1.415000   6.431000   6.435000  -0.137800
 C    1.415000  -6.404000  -6.400000  -0.137800
 C    2.871000  -6.404000  -6.400000   1.098300
 C  -11.419000  -6.404000   6.435000  -0.137800
 C    2.871000   6.431000   6.435000   1.098300
 C  -11.419000   6.431000  -6.400000  -0.137800
 C    5.602000  -0.662000   5.585000  -0.051800
 C    6.452000  11.467000  -6.400000  -0.137800
 C   -2.802000  -6.404000  -6.400000   1.098300
 C    6.452000   1.394000  -6.400000  -0.137800
 C    6.452000   2.850000  -6.400000   1.098300
 C   -6.383000  -1.367000  -6.400000  -0.137800
 C   -6.383000  -2.823000  -6.400000   1.098300
 C   -7.232000  12.173000   5.585000  -0.051800
 C    6.452000 -11.440000   6.435000  -0.137800
 C   -6.383000 -11.440000  -6.400000  -0.137800
 C    5.602000   7.280000 -12.143000  -0.051800
 C   11.488000  -6.404000   6.435000  -0.137800
 C    5.602000  -7.253000  12.177000  -0.051800
 C   -6.383000   1.394000   6.435000  -0.137800
 C   -6.383000   2.850000   6.435000   1.098300
 C    6.452000   6.431000   2.854000   1.098300
 C   -6.383000   6.431000 -11.437000  -0.137800
 C    6.452000  -6.404000  -9.981000   1.098300
 C    6.452000  -6.404000  -1.363000  -0.137800
 C    6.452000  -6.404000 -11.437000  -0.137800
 C   -6.383000  -6.404000   1.398000  -0.137800
 C   -6.383000  -6.404000   2.854000   1.098300
 C   10.033000   6.431000  -6.400000   1.098300
 C   -6.383000  -6.404000  11.470000  -0.137800
 C    6.452000  -1.367000   6.435000  -0.137800
 C    6.452000  -2.823000   6.435000   1.098300
 C    6.452000   6.431000  11.470000  -0.137800
 C   -6.383000   6.431000  -1.363000  -0.137800
 C   -6.383000   6.431000  -2.819000   1.098300
 C    5.602000  12.173000   7.284000  -0.051800
 C   -7.232000  -0.662000  -7.249000  -0.051800
 C    7.301000  -5.554000  12.177000  -0.051800
 C   -5.533000  -0.662000  -5.550000  -0.051800
 C   -5.533000   5.581000  -0.658000  -0.051800
 C    7.301000   5.581000  12.177000  -0.051800
 C   -7.232000   5.581000 -12.143000  -0.051800
 C   -6.383000  -9.985000   6.435000   1.098300
 C   12.194000  -5.554000  -7.249000  -0.051800
 C   -6.383000   6.431000  10.015000   1.098300
 C   -6.383000 -11.440000   6.435000  -0.137800
 C   -0.641000   7.280000  -7.249000  -0.051800
 C   -7.232000 -12.146000   5.585000  -0.051800
 C  -12.125000  -5.554000   7.284000  -0.051800
 C   -0.641000   5.581000  -5.550000  -0.051800
 C    5.602000  -5.554000   0.693000  -0.051800
 C    6.452000  -1.367000  -6.400000  -0.137800
 C   -0.641000  -5.554000   5.585000  -0.051800
 C    7.301000  -0.662000   7.284000  -0.051800
 C    6.452000  -6.404000  10.015000   1.098300
 C    5.602000  -7.253000 -12.143000  -0.051800
 C    5.602000   0.689000  -5.550000  -0.051800
 C   12.194000   5.581000   7.284000  -0.051800
 C   -7.232000  -5.554000  12.177000  -0.051800
 C   -6.383000  10.012000  -6.400000   1.098300
 C    0.710000  -7.253000  -7.249000  -0.051800
 C    5.602000   0.689000   5.585000  -0.051800
 C    7.301000  -0.662000  -7.249000  -0.051800
 C   -7.232000   0.689000  -7.249000  -0.051800
 C   11.488000   6.431000   6.435000  -0.137800
 C    6.452000   6.431000  10.015000   1.098300
 C  -12.125000  -7.253000   5.585000  -0.051800
 C   -7.232000  12.173000  -5.550000  -0.051800
 C    5.602000  -0.662000  -5.550000  -0.051800
 C   -6.383000  -2.823000   6.435000   1.098300
 C   -5.533000  12.173000  -7.249000  -0.051800
 C    6.452000   6.431000  -9.981000   1.098300
 C    6.452000  10.012000  -6.400000   1.098300
 C   -6.383000  -6.404000  -9.981000   1.098300
 C    5.602000   7.280000  12.177000  -0.051800
 C   12.194000  -7.253000  -5.550000  -0.051800
 C    7.301000   7.280000   0.693000  -0.051800
 C   -7.232000  -7.253000   0.693000  -0.051800
 C   -5.533000   5.581000   0.693000  -0.051800
 C   -5.533000  -0.662000   5.585000  -0.051800
 C   -5.533000 -12.146000   7.284000  -0.051800
 C  -12.125000   7.280000  -5.550000  -0.051800
 C    5.602000 -12.146000  -7.249000  -0.051800
 C   10.033000   6.431000   6.435000   1.098300
 C   -5.533000  -5.554000   0.693000  -0.051800
 C    6.452000  -2.823000  -6.400000   1.098300
 C  -12.125000   5.581000   7.284000  -0.051800
 C   -0.641000  -7.253000  -7.249000  -0.051800
 C    5.602000  12.173000  -7.249000  -0.051800
 C   -0.641000   5.581000   5.585000  -0.051800
 C    7.301000   0.689000   7.284000  -0.051800
 C   -5.533000  12.173000   7.284000  -0.051800
 C    0.710000   5.581000  -5.550000  -0.051800
 C   12.194000   5.581000  -7.249000  -0.051800
 C   -5.533000  -7.253000  12.177000  -0.051800
 C   12.194000  -5.554000   7.284000  -0.051800
 C   -7.232000   0.689000   7.284000  -0.051800
 C   -9.964000  -6.404000  -6.400000   1.098300
 C    7.301000   7.280000  -0.658000  -0.051800
 C   -1.346000  -6.404000  -6.400000  -0.137800
 C   -0.641000   7.280000   7.284000  -0.051800
 C   -7.232000  -0.662000   7.284000  -0.051800
 C   12.194000   7.280000  -5.550000  -0.051800
 C   -6.383000  10.012000   6.435000   1.098300
 C   12.194000  -7.253000   5.585000  -0.051800
 C   -5.533000   7.280000  12.177000  -0.051800
 C   -5.533000   0.689000  -5.550000  -0.051800
 C    0.710000  -5.554000   5.585000  -0.051800
 C    5.602000 -12.146000   7.284000  -0.051800
 C  -12.125000  -5.554000  -7.249000  -0.051800
 C   -6.383000   6.431000  -9.981000   1.098300
 C   -7.232000   7.280000  -0.658000  -0.051800
 C   -5.533000 -12.146000  -7.249000  -0.051800
 C   -6.383000  -9.985000  -6.400000   1.098300
 C    5.602000  -5.554000  -0.658000  -0.051800
 C    7.301000  12.173000   5.585000  -0.051800
 C   -5.533000  -5.554000  -0.658000  -0.051800
 C    7.301000  -7.253000  -0.658000  -0.051800
 C   -6.383000  -6.404000  -1.363000  -0.137800
 C  -12.125000   5.581000  -7.249000  -0.051800
 C    7.301000  12.173000  -5.550000  -0.051800
 C   -9.964000   6.431000  -6.400000   1.098300
 C    5.602000   5.581000  -0.658000  -0.051800
 C    0.710000   5.581000   5.585000  -0.051800
 C   -9.964000   6.431000   6.435000   1.098300
 C   -9.964000  -6.404000   6.435000   1.098300
 C   -7.232000  -7.253000  -0.658000  -0.051800
 C   -7.232000 -12.146000  -5.550000  -0.051800
 C    7.301000   5.581000 -12.143000  -0.051800
 C   -7.232000   7.280000   0.693000  -0.051800
 C   -0.641000  -5.554000  -5.550000  -0.051800
 C    7.301000  -7.253000   0.693000  -0.051800
 C    7.301000   0.689000  -7.249000  -0.051800
 C    7.301000 -12.146000  -5.550000  -0.051800
 C   10.033000  -6.404000  -6.400000   1.098300
 C   -7.232000   5.581000  12.177000  -0.051800
 C  -12.194000  -7.253000  -5.550000  -0.051800
 C    7.301000 -12.173000   5.585000  -0.051800
Zn  33.400000   5.314000  -7.516000   1.853000
Zn  31.167000  -5.287000  -5.283000   1.853000
Zn  31.167000   7.547000   7.551000   1.853000
Zn  31.167000  -7.520000   7.551000   1.853000
Zn  20.566000   7.547000  -7.516000   1.853000
Zn  31.167000   5.314000   5.318000   1.853000
Zn  33.400000  -5.287000  -7.516000   1.853000
Zn  20.566000  -7.520000   7.551000   1.853000
Zn  20.566000   5.314000  -5.283000   1.853000
Zn  20.566000  -5.287000   5.318000   1.853000
Zn  18.333000  -5.287000  -7.516000   1.853000
Zn  33.400000  -7.520000   5.318000   1.853000
Zn  18.333000  -7.520000   5.318000   1.853000
Zn  33.400000  -5.287000   7.551000   1.853000
Zn  33.400000   7.547000   5.318000   1.853000
Zn  31.167000  -7.520000  -7.516000   1.853000
Zn  20.566000  -7.520000  -7.516000   1.853000
Zn  18.333000   7.547000  -5.283000   1.853000
Zn  18.333000  -5.287000   7.551000   1.853000
Zn  18.333000  -7.520000  -5.283000   1.853000
Zn  20.566000  -5.287000  -5.283000   1.853000
Zn  18.333000   5.314000   7.551000   1.853000
Zn  18.333000   5.314000  -7.516000   1.853000
Zn  20.566000   5.314000   5.318000   1.853000
Zn  31.167000   7.547000  -7.516000   1.853000
Zn  31.167000  -5.287000   5.318000   1.853000
Zn  31.167000   5.314000  -5.283000   1.853000
Zn  33.400000  -7.520000  -5.283000   1.853000
Zn  33.400000   7.547000  -5.283000   1.853000
Zn  18.333000   7.547000   5.318000   1.853000
Zn  33.400000   5.314000   7.551000   1.853000
Zn  20.566000   7.547000   7.551000   1.853000
 O  29.304000   7.247000   7.251000  -1.006900
 O  18.633000   5.614000  -9.380000  -1.006900
 O  18.633000   3.451000   7.251000  -1.006900
 O  16.469000   7.247000  -5.583000  -1.006900
 O  33.100000  -7.220000   3.455000  -1.006900
 O  29.304000  -5.587000  -5.583000  -1.006900
 O  33.100000   3.451000  -7.216000  -1.006900
 O  20.266000   7.247000   9.415000  -1.006900
 O  22.429000   5.614000  -5.583000  -1.006900
 O  33.100000   3.451000   7.251000  -1.006900
 O  33.100000  -9.384000   5.618000  -1.006900
 O  18.633000  -9.384000   5.618000  -1.006900
 O  35.264000  -5.587000  -7.216000  -1.006900
 O  20.266000   3.451000  -5.583000  -1.006900
 O  20.266000   9.411000  -7.216000  -1.006900
 O  22.429000   7.247000  -7.216000  -1.006900
 O  35.264000   5.614000  -7.216000  -1.006900
 O  31.467000  -3.424000   5.618000  -1.006900
 O  29.304000  -5.587000   5.618000  -1.006900
 O  20.266000  -7.220000  -9.380000  -1.006900
 O  33.100000  -5.587000   9.415000  -1.006900
 O  33.100000   9.411000  -5.583000  -1.006900
 O  22.429000  -7.220000  -7.216000  -1.006900
 O  33.100000   7.247000  -3.420000  -1.006900
 O  19.449000  -6.404000   6.435000  -2.256800
 O  18.633000  -5.587000   9.415000  -1.006900
 O  22.429000  -5.587000   5.618000  -1.006900
 O  33.100000  -5.587000  -9.380000  -1.006900
 O  20.266000  -3.424000  -5.583000  -1.006900
 O  33.100000  -7.220000  -3.420000  -1.006900
 O  35.264000   5.614000   7.251000  -1.006900
 O  31.467000  -7.220000  -9.380000  -1.006900
 O  20.266000   5.614000  -3.420000  -1.006900
 O  31.467000  -5.587000  -3.420000  -1.006900
 O  16.469000   5.614000   7.251000  -1.006900
 O  35.264000   7.247000   5.618000  -1.006900
 O  33.100000  -9.384000  -5.583000  -1.006900
 O  20.266000   7.247000  -9.380000  -1.006900
 O  20.266000  -5.587000   3.455000  -1.006900
 O  18.633000   9.411000   5.618000  -1.006900
 O  33.100000  -3.424000  -7.216000  -1.006900
 O  18.633000  -3.424000  -7.216000  -1.006900
 O  31.467000   3.451000   5.618000  -1.006900
 O  35.264000  -7.220000   5.618000  -1.006900
 O  18.633000  -3.424000   7.251000  -1.006900
 O  35.264000  -7.220000  -5.583000  -1.006900
 O  22.429000  -7.220000   7.251000  -1.006900
 O  16.469000  -5.587000   7.251000  -1.006900
 O  19.449000  -6.404000  -6.400000  -2.256800
 O  33.100000   7.247000   3.455000  -1.006900
 O  29.304000   5.614000   5.618000  -1.006900
 O  16.469000   5.614000  -7.216000  -1.006900
 O  31.467000   5.614000   3.455000  -1.006900
 O  18.633000   9.411000  -5.583000  -1.006900
 O  31.467000  -5.587000   3.455000  -1.006900
 O  16.469000   7.247000   5.618000  -1.006900
 O  20.266000  -9.384000  -7.216000  -1.006900
 O  20.266000  -3.424000   5.618000  -1.006900
 O  20.266000  -7.220000   9.415000  -1.006900
 O  31.467000   7.247000   9.415000  -1.006900
 O  18.633000  -7.220000   3.455000  -1.006900
 O  31.467000  -7.220000   9.415000  -1.006900
 O  33.100000   5.614000   9.415000  -1.006900
 O  33.100000   5.614000  -9.380000  -1.006900
 O  18.633000  -5.587000  -9.380000  -1.006900
 O  18.633000   7.247000  -3.420000  -1.006900
 O  32.284000   6.431000  -6.400000  -2.256800
 O  32.284000  -6.404000   6.435000  -2.256800
 O  19.449000   6.431000   6.435000  -2.256800
 O  31.467000   9.411000  -7.216000  -1.006900
 O  18.633000   7.247000   3.455000  -1.006900
 O  33.100000  -3.424000   7.251000  -1.006900
 O  18.633000   3.451000  -7.216000  -1.006900
 O  31.467000   9.411000   7.251000  -1.006900
 O  20.266000   5.614000   3.455000  -1.006900
 O  33.100000   9.411000   5.618000  -1.006900
 O  32.284000  -6.404000  -6.400000  -2.256800
 O  19.449000   6.431000  -6.400000  -2.256800
 O  35.264000  -5.587000   7.251000  -1.006900
 O  22.429000   7.247000   7.251000  -1.006900
 O  22.429000   5.614000   5.618000  -1.006900
 O  31.467000   3.451000  -5.583000  -1.006900
 O  18.633000   5.614000   9.415000  -1.006900
 O  22.429000  -5.587000  -5.583000  -1.006900
 O  16.469000  -5.587000  -7.216000  -1.006900
 O  16.469000  -7.220000  -5.583000  -1.006900
 O  31.467000   7.247000  -9.380000  -1.006900
 O  20.266000   9.411000   7.251000  -1.006900
 O  35.264000   7.247000  -5.583000  -1.006900
 O  31.467000  -9.384000  -7.216000  -1.006900
 O  29.304000   5.614000  -5.583000  -1.006900
 O  20.266000   3.451000   5.618000  -1.006900
 O  31.467000   5.614000  -3.420000  -1.006900
 O  18.633000  -7.220000  -3.420000  -1.006900
 O  18.633000  -9.384000  -5.583000  -1.006900
 O  32.284000   6.431000   6.435000  -2.256800
 O  31.467000  -9.384000   7.251000  -1.006900
 O  16.469000  -7.220000   5.618000  -1.006900
 O  29.304000   7.247000  -7.216000  -1.006900
 O  29.304000  -7.220000  -7.216000  -1.006900
